session_id,acquisition_cost,time_to_value_seconds,retention_d30,funnel_stage,effort_score,friction_type,churn_reason
SESS_0331,25.316694334717862,135.00969255274504,0,Signup,4,None,Hard to use
SESS_0332,18.9892528549518,586.6191490525439,1,Landing,7,Cognitive,Found alternative
SESS_0333,31.64550260385152,469.06707159846746,0,Landing,1,Pricing,Bugs
SESS_0334,42.80352088882845,499.69649101638146,0,Paid,3,None,Hard to use
SESS_0335,14.590210313955792,260.7510321829593,0,Landing,1,Pricing,Hard to use
SESS_0336,27.45796593009226,582.3007168611132,0,Onboarding,8,Pricing,Found alternative
SESS_0337,5.580876211632148,511.6695432998778,0,Landing,2,Cognitive,Found alternative
SESS_0338,21.1325963720078,465.59321468303,0,Signup,8,Cognitive,Too expensive
SESS_0339,20.50550095046544,528.4204809066207,1,Onboarding,3,Pricing,N/A
SESS_0340,12.09741906882823,507.47652809847534,1,Signup,10,Technical,Hard to use
SESS_0341,28.183470443893565,435.61271946119695,0,Signup,6,None,Hard to use
SESS_0342,25.18222605573313,129.78973912412476,0,Landing,5,Pricing,Too expensive
SESS_0343,49.17648568830711,293.4155918546336,0,Paid,1,Cognitive,Too expensive
SESS_0344,18.2686724619624,405.9680173127272,1,Landing,3,Cognitive,Too expensive
SESS_0345,37.740379852097384,519.3497695019738,0,Activation,8,Cognitive,Found alternative
SESS_0346,15.895077994188995,463.90036054304363,0,Landing,5,Pricing,Bugs
SESS_0347,32.70574469926488,562.5046662761669,0,Activation,9,Cognitive,Bugs
SESS_0348,37.3119407460659,583.0887574051669,0,Activation,10,Cognitive,Hard to use
SESS_0349,43.32694264188046,590.3805928252516,0,Landing,8,Cognitive,Hard to use
SESS_0350,11.787790748455503,292.47563414312407,0,Landing,2,Cognitive,Bugs
SESS_0351,49.01474740593098,278.3243186212067,0,Onboarding,6,Cognitive,Bugs
SESS_0352,9.594893989536768,295.71051963119237,0,Landing,5,Cognitive,Too expensive
SESS_0353,43.968806558836654,133.78198706936217,0,Activation,4,Pricing,Bugs
SESS_0354,25.678551379321444,446.98601139664703,0,Signup,10,Pricing,Too expensive
SESS_0355,33.985389431201824,295.6410535245964,0,Onboarding,3,Technical,N/A
SESS_0356,43.97761855615557,580.7304840970772,0,Landing,8,Technical,Too expensive
SESS_0357,29.19210084449767,243.47558624947365,0,Onboarding,2,Pricing,Bugs
SESS_0358,19.146583115695737,265.74203775870285,1,Activation,1,Pricing,Hard to use
SESS_0359,14.724638325417784,280.6975858031684,1,Onboarding,3,Cognitive,Hard to use
SESS_0360,45.79720837934331,537.0191075113521,1,Signup,9,Cognitive,Hard to use
SESS_0361,34.12062302800429,147.68847242379974,0,Onboarding,5,Cognitive,N/A
SESS_0362,17.751419705965514,238.56653927994702,0,Onboarding,8,Pricing,Bugs
SESS_0363,40.94801259113383,226.98589482219967,1,Landing,5,Technical,Hard to use
SESS_0364,27.11730479670178,389.1797821809781,0,Landing,10,Pricing,N/A
SESS_0365,14.949831263689102,291.72274452765174,1,Signup,1,Technical,Hard to use
SESS_0366,35.38733273546774,599.5405776279189,0,Signup,6,None,Found alternative
SESS_0367,11.988036486993892,189.6608606454448,0,Signup,10,Pricing,Found alternative
SESS_0368,16.60114066387961,34.23389561635008,0,Signup,4,None,Too expensive
SESS_0369,14.036866620146133,225.98381663643343,0,Onboarding,3,Cognitive,Too expensive
SESS_0370,28.7794854029436,375.1494934181382,0,Landing,5,Technical,Too expensive
SESS_0371,10.563736237657393,297.5671551496832,1,Paid,4,Pricing,Found alternative
SESS_0372,31.90233145214032,454.85053856981557,0,Landing,7,Cognitive,Too expensive
SESS_0373,34.48997025940885,46.85904367121407,0,Landing,1,Cognitive,N/A
SESS_0374,43.444926011444295,486.1288928280619,0,Signup,1,Pricing,Too expensive
SESS_0375,29.64681222804154,167.13683612310737,1,Onboarding,6,Pricing,Too expensive
SESS_0376,46.400141436532294,165.2868543527869,0,Landing,6,Cognitive,Hard to use
SESS_0377,9.014692025657105,256.8502732896793,0,Signup,7,Cognitive,N/A
SESS_0378,35.17192111693883,380.0057214077002,0,Landing,6,Technical,Too expensive
SESS_0379,47.50078017409076,382.35562815908435,1,Signup,4,None,Too expensive
SESS_0380,19.201568080682524,169.85436080479124,0,Onboarding,10,Cognitive,Too expensive
SESS_0381,16.16821227849504,435.5784120593004,0,Landing,4,Cognitive,Bugs
SESS_0382,36.84203539191891,36.29711474818129,1,Signup,4,Cognitive,Too expensive
SESS_0383,9.30315245689591,451.04150969015006,0,Landing,5,Cognitive,Found alternative
SESS_0384,6.399614216972825,377.66239301783605,1,Landing,5,Pricing,Hard to use
SESS_0385,34.60608218892358,580.4982288349347,0,Signup,10,Pricing,Too expensive
SESS_0386,48.53123853047088,255.83742595000462,1,Landing,4,Cognitive,Too expensive
SESS_0387,10.60061530653449,471.8171894957477,0,Signup,10,Pricing,Found alternative
SESS_0388,31.352594791844524,215.05581003826524,0,Activation,4,Pricing,Too expensive
SESS_0389,19.14934844603929,242.62800791347203,1,Landing,9,Cognitive,Bugs
SESS_0390,26.18651829255711,552.149868367436,0,Landing,3,Cognitive,Found alternative
SESS_0391,7.359667574198827,177.78933509524896,0,Onboarding,5,None,Bugs
SESS_0392,24.873679178018218,177.55724966863286,1,Signup,9,Cognitive,N/A
SESS_0393,23.953364253926075,520.3217728228783,0,Activation,1,Cognitive,Too expensive
SESS_0394,32.42490871170129,373.6101457438484,1,Onboarding,10,Technical,Too expensive
SESS_0395,12.398937606358906,127.52214773662774,0,Paid,2,Technical,Hard to use
SESS_0396,14.327470710991541,100.39061719829748,0,Activation,8,Pricing,Too expensive
SESS_0397,16.104375006400875,420.94273916252473,0,Landing,7,Pricing,Too expensive
SESS_0398,32.133685599413255,152.3636294808531,0,Landing,8,Cognitive,Too expensive
SESS_0399,14.217250885545255,356.65671139380953,0,Landing,6,Technical,Too expensive
SESS_0400,38.25626090419505,405.84268820481003,0,Landing,4,Pricing,Hard to use
SESS_0401,30.93368707897495,257.4600075487514,0,Activation,2,None,Bugs
SESS_0402,27.65292124725204,544.077128214136,0,Landing,1,Pricing,Hard to use
SESS_0403,5.7254898018239935,167.8901029143858,0,Onboarding,5,Cognitive,Too expensive
SESS_0404,6.1296543788243545,446.90391136580234,0,Landing,7,Pricing,Found alternative
SESS_0405,14.009064067975658,183.1706594773272,0,Landing,4,Pricing,Hard to use
SESS_0406,20.21815849961412,295.3613204240742,1,Signup,2,Pricing,Hard to use
SESS_0407,23.31793661825801,33.29962826637775,0,Onboarding,7,Cognitive,Found alternative
SESS_0408,19.042575241673198,115.708916837268,0,Landing,3,Cognitive,Found alternative
SESS_0409,11.214803437959684,56.950480355311925,0,Landing,2,Pricing,Hard to use
SESS_0410,29.229166020854954,34.67002126165772,0,Signup,3,Pricing,Too expensive
SESS_0411,27.43968465430221,244.66604231322813,1,Onboarding,5,Technical,Found alternative
SESS_0412,42.27924318092341,197.63209153063704,0,Landing,9,Cognitive,Too expensive
SESS_0413,37.98443988814666,80.07704313867593,0,Landing,7,Cognitive,Hard to use
SESS_0414,39.372452651442515,111.48685920947702,0,Landing,7,Cognitive,Too expensive
SESS_0415,45.09961549538775,366.88739720644196,0,Onboarding,3,Cognitive,Too expensive
SESS_0416,13.692978044155742,456.1995994731109,0,Onboarding,1,None,N/A
SESS_0417,22.839985210379165,506.503650043029,0,Onboarding,5,Pricing,Too expensive
SESS_0418,28.503753810395416,188.21523098251944,0,Landing,3,Technical,Too expensive
SESS_0419,10.191340290497244,163.89685846760565,0,Signup,3,Pricing,Hard to use
SESS_0420,24.2320958101868,226.87536987087466,0,Landing,6,Cognitive,Found alternative
SESS_0421,9.086651638027522,252.48622618184461,0,Signup,7,Pricing,Too expensive
SESS_0422,14.95996899618637,328.91617754769743,1,Landing,6,Technical,Bugs
SESS_0423,18.170712694001864,114.43412813430966,1,Signup,10,Technical,Found alternative
SESS_0424,10.72216053554823,56.563871714884215,0,Onboarding,4,Technical,Bugs
SESS_0425,47.628460249929184,360.96538981990943,1,Landing,9,Pricing,Bugs
SESS_0426,9.198630011619818,357.55067742247957,0,Activation,2,None,Hard to use
SESS_0427,32.689833464881374,441.86137263432795,0,Signup,5,Cognitive,Too expensive
SESS_0428,33.312579804534415,596.3794543159155,0,Signup,3,Cognitive,Too expensive
SESS_0429,24.82700846425003,371.23854671478017,0,Signup,1,Cognitive,Found alternative
SESS_0430,33.24882204132051,143.65443528315893,0,Landing,5,Technical,Too expensive
SESS_0431,31.238944801707582,534.0209673500365,0,Landing,2,None,Found alternative
SESS_0432,5.319300812679088,341.73890961217353,1,Paid,1,Pricing,Bugs
SESS_0433,46.998352362884916,202.63530151797528,1,Landing,8,Cognitive,Hard to use
SESS_0434,40.61782364940579,50.04297888069503,0,Signup,4,Pricing,N/A
SESS_0435,47.5921962553893,567.3795474443165,1,Signup,2,None,Too expensive
SESS_0436,7.674063525806642,168.60803311313046,0,Onboarding,4,Technical,Found alternative
SESS_0437,5.061964815841175,505.0233849603954,1,Signup,10,Cognitive,Hard to use
SESS_0438,40.71503900051189,306.49390330552365,0,Onboarding,3,None,Too expensive
SESS_0439,17.877663110332882,71.88251403301794,0,Signup,6,None,Found alternative
SESS_0440,36.61040110995227,389.71024132914044,0,Landing,6,Cognitive,Hard to use
SESS_0441,39.516790378172736,420.9530779422906,0,Signup,6,Technical,Hard to use
SESS_0442,35.93931954202071,124.55723926595813,1,Landing,8,Pricing,Too expensive
SESS_0443,38.946309479995655,48.84366884142373,1,Landing,3,Cognitive,Found alternative
SESS_0444,37.4077337566835,139.51641767347556,0,Landing,2,Pricing,Bugs
SESS_0445,31.075142878365764,277.49685222873006,1,Signup,4,Cognitive,Found alternative
SESS_0446,29.024421572583773,147.2325979382088,0,Onboarding,8,Cognitive,Hard to use
SESS_0447,34.16964753617166,274.6804718769772,0,Onboarding,3,Pricing,Too expensive
SESS_0448,43.536652119198315,360.8574171510033,1,Landing,6,Technical,Hard to use
SESS_0449,32.97381981252282,66.45578958760723,0,Paid,4,Cognitive,Too expensive
SESS_0450,11.574661447429536,333.21122015238234,1,Landing,8,Technical,N/A
SESS_0451,48.70438278339875,69.62350258256063,0,Landing,1,Pricing,Found alternative
SESS_0452,38.30472184056034,258.1655646093528,0,Landing,6,Cognitive,Hard to use
SESS_0453,39.87342555328666,88.18683414183278,0,Landing,2,Pricing,Found alternative
SESS_0454,47.76124209708644,176.80634354340103,0,Landing,2,Cognitive,Too expensive
SESS_0455,7.047958006026299,159.29940816946194,0,Onboarding,10,Pricing,Found alternative
SESS_0456,17.656627586349714,423.51960013699755,1,Landing,6,Cognitive,Too expensive
SESS_0457,47.903697263563366,423.3016964396906,0,Activation,9,Pricing,Found alternative
SESS_0458,45.23248861325968,291.2787405083399,1,Signup,3,Pricing,Found alternative
SESS_0459,19.148546926334756,474.35924197112547,0,Signup,6,Pricing,Found alternative
SESS_0460,41.33147660004204,533.8957102558338,0,Landing,2,Pricing,N/A
SESS_0461,40.778313510275545,358.6402328377276,1,Onboarding,5,Technical,Found alternative
SESS_0462,11.702600819653725,320.26626455684874,0,Landing,2,Cognitive,Hard to use
SESS_0463,26.004570972133166,464.4102853381831,0,Onboarding,10,Pricing,Found alternative
SESS_0464,25.30593880872931,88.50013028722167,0,Landing,4,Technical,Bugs
SESS_0465,27.97867271496872,255.3713204913958,0,Signup,9,Pricing,Bugs
SESS_0466,39.71754295346968,412.7747383220584,1,Signup,2,Technical,Too expensive
SESS_0467,32.65290134590413,433.6343464572031,0,Paid,7,Technical,N/A
SESS_0468,36.58176653003298,550.5873466049641,1,Landing,1,Pricing,Bugs
SESS_0469,45.01770110781589,61.690417310586156,0,Landing,6,Cognitive,Found alternative
SESS_0470,9.663937665292298,121.01792656662346,1,Landing,8,Pricing,Too expensive
SESS_0471,33.057417513847135,151.82261484803388,1,Signup,5,Cognitive,Bugs
SESS_0472,12.670839374898826,204.39669271504715,0,Signup,1,Pricing,Too expensive
SESS_0473,29.202977929242284,445.8622116428554,1,Landing,7,Cognitive,Too expensive
SESS_0474,17.798707989792636,551.3969648241978,0,Landing,1,Pricing,Hard to use
SESS_0475,45.26878756230165,238.51603622854233,0,Activation,1,Cognitive,N/A
SESS_0476,11.323297228991692,435.42729544910793,0,Landing,8,Technical,Bugs
SESS_0477,16.786824744819658,42.41106205448992,0,Signup,1,Cognitive,Hard to use
SESS_0478,25.37606611083729,464.67529612324216,0,Landing,8,Technical,N/A
SESS_0479,41.21174479311272,471.8300916510323,1,Onboarding,9,Cognitive,Too expensive
SESS_0480,41.420711521777605,43.3614881649961,0,Signup,10,Cognitive,Hard to use
SESS_0481,21.439422910738205,445.05257985295435,1,Paid,6,Pricing,Hard to use
SESS_0482,32.03342857244343,567.9154267040276,0,Onboarding,6,Cognitive,N/A
SESS_0483,17.20853401056049,592.7626776401132,0,Signup,1,Cognitive,Too expensive
SESS_0484,32.24093740204367,340.15756448542106,0,Onboarding,6,Technical,Too expensive
SESS_0485,24.284568532795415,430.506976653174,0,Activation,2,Technical,Hard to use
SESS_0486,44.17680633245151,267.23257522809195,0,Onboarding,4,Pricing,Too expensive
SESS_0487,44.630564523428305,330.52646241391045,0,Landing,5,None,Found alternative
SESS_0488,36.914136416741066,521.6225079565329,0,Activation,8,Pricing,Hard to use
SESS_0489,26.950851739066774,219.24317025103386,1,Onboarding,10,None,Hard to use
SESS_0490,44.92800142762315,330.4628517921129,0,Onboarding,10,None,Found alternative
SESS_0491,35.95926789267579,189.45118075571514,0,Onboarding,10,Pricing,Hard to use
SESS_0492,42.49557943776919,256.81525876975854,1,Landing,6,Technical,Too expensive
SESS_0493,10.316991132459009,52.55189525816719,0,Onboarding,5,Pricing,Bugs
SESS_0494,11.500245515647974,466.3233271909654,0,Paid,5,Cognitive,Bugs
SESS_0495,8.694924356098424,458.571011486585,0,Onboarding,5,None,Found alternative
SESS_0496,40.834288756507576,138.6904743221761,0,Landing,8,Cognitive,Too expensive
SESS_0497,15.032858481197199,488.08471547939934,0,Landing,1,Cognitive,Too expensive
SESS_0498,20.04186936417777,160.3092367232505,0,Signup,2,Cognitive,Hard to use
SESS_0499,27.36296859260471,546.4960222091056,0,Landing,3,Pricing,Hard to use
SESS_0500,35.10197991371543,522.5388656173147,1,Landing,7,Cognitive,Found alternative
SESS_0501,49.373023156595984,436.3523639774645,0,Landing,1,Pricing,Bugs
SESS_0502,33.65961855592512,398.0793033068569,0,Signup,1,Pricing,Too expensive
SESS_0503,38.22845552740215,281.9230433035133,0,Signup,4,Cognitive,N/A
SESS_0504,40.02039697406475,479.3392011153535,1,Onboarding,9,Cognitive,Too expensive
SESS_0505,15.444324554998428,236.3850118988523,0,Paid,9,Technical,Found alternative
SESS_0506,33.84279771510954,514.7440488631756,0,Onboarding,1,Technical,Hard to use
SESS_0507,33.18112797422121,229.6364964484202,0,Landing,9,Cognitive,Hard to use
SESS_0508,27.781701618826933,60.90058212608814,0,Onboarding,2,None,Hard to use
SESS_0509,9.939918626304392,469.20582276591404,0,Onboarding,10,Pricing,Hard to use
SESS_0510,40.05212000032013,267.0229311398592,0,Landing,4,Cognitive,N/A
SESS_0511,11.746063613966815,187.42637257172677,1,Landing,4,Cognitive,Found alternative
SESS_0512,10.675066270893126,73.93740744319449,0,Activation,9,Cognitive,N/A
SESS_0513,39.49329150898889,400.1549432799984,1,Landing,2,Pricing,N/A
SESS_0514,12.92541267962362,252.3785958922796,0,Signup,3,Technical,Hard to use
SESS_0515,20.784187564577373,165.65955058415778,1,Landing,5,None,Found alternative
SESS_0516,17.4037440173282,171.62960389767403,0,Landing,9,Pricing,Hard to use
SESS_0517,39.143642495570155,283.2712733565975,1,Activation,1,Cognitive,Too expensive
SESS_0518,19.87923582072885,324.4795114316653,1,Landing,5,Cognitive,Found alternative
SESS_0519,37.278528990846084,441.7427467633632,1,Activation,8,Technical,Found alternative
SESS_0520,10.408781121255965,465.71939584175135,0,Signup,9,Pricing,Too expensive
SESS_0521,48.24315617977598,98.85614150206995,0,Signup,2,Cognitive,Found alternative
SESS_0522,8.285981177452669,372.3476726786733,0,Signup,9,Pricing,Hard to use
SESS_0523,17.42767435660838,480.31942899610476,0,Onboarding,7,Cognitive,N/A
SESS_0524,22.015373799755427,507.38164990449246,0,Landing,1,Cognitive,Hard to use
SESS_0525,43.22152164861988,399.1196830911616,0,Landing,2,Pricing,Found alternative
SESS_0526,44.446305387932945,485.421812362012,0,Activation,9,Cognitive,Found alternative
SESS_0527,26.802571807304048,350.7551607226329,0,Onboarding,7,Pricing,Too expensive
SESS_0528,20.65723535752381,498.57069164408256,0,Landing,5,Cognitive,Found alternative
SESS_0529,47.91052052727674,244.18520553106288,1,Signup,9,Cognitive,Too expensive
SESS_0530,48.25317912941726,462.4219145020072,0,Landing,5,Pricing,Hard to use
SESS_0531,5.082428396693971,225.90044314907533,0,Signup,8,Pricing,Too expensive
SESS_0532,45.60232600384865,170.10895031059434,0,Signup,10,Cognitive,Too expensive
SESS_0533,27.70209685476909,442.66753910022317,1,Landing,5,Pricing,Bugs
SESS_0534,27.267486474412944,527.4869061583861,0,Signup,6,Pricing,Too expensive
SESS_0535,26.259751780333858,175.40254496414974,0,Signup,3,Pricing,Found alternative
SESS_0536,46.59435031525377,595.4206437020844,0,Landing,1,Cognitive,Bugs
SESS_0537,27.341383058044375,488.5106301524665,0,Onboarding,1,Cognitive,Hard to use
SESS_0538,19.553031091408734,175.05729682185006,1,Activation,8,Technical,Too expensive
SESS_0539,19.84260181580818,489.8949430124712,0,Landing,8,Cognitive,Bugs
SESS_0540,23.290378388495146,138.72314702658784,0,Signup,2,None,Bugs
SESS_0541,45.88691566621954,471.9125437796437,0,Onboarding,7,Cognitive,Hard to use
SESS_0542,47.259851550227,70.47297986911457,0,Landing,6,Pricing,Found alternative
SESS_0543,26.937355744127483,393.6897459273558,1,Signup,7,Pricing,Hard to use
SESS_0544,13.085403141474812,114.80892170421899,0,Signup,5,Pricing,Too expensive
SESS_0545,25.100135018673157,249.62191969187734,1,Landing,5,Cognitive,Hard to use
SESS_0546,40.492130414073124,280.1230431689071,1,Landing,1,Pricing,Bugs
SESS_0547,16.76963952924141,484.2418049694186,0,Landing,8,Technical,Found alternative
SESS_0548,12.927151159818646,460.0971180347136,0,Onboarding,3,Cognitive,Too expensive
SESS_0549,14.00377848305715,148.10379275807432,0,Onboarding,10,Cognitive,N/A
SESS_0550,42.22561540772783,522.7447058344238,1,Signup,7,Cognitive,Hard to use
SESS_0551,35.45917856644596,554.8433958102047,0,Landing,1,Technical,Hard to use
SESS_0552,43.39375664509635,593.8009407268044,0,Onboarding,7,None,Found alternative
SESS_0553,43.015592583903306,451.82200252464685,0,Signup,1,None,Too expensive
SESS_0554,29.5535407802772,323.17622859161895,1,Landing,3,Cognitive,Hard to use
SESS_0555,25.713533977741506,485.01632803476156,0,Onboarding,3,Pricing,Too expensive
SESS_0556,28.10268105354195,440.266071626931,0,Activation,4,Technical,Found alternative
SESS_0557,28.84633192056792,199.80404673186,0,Onboarding,4,Technical,Too expensive
SESS_0558,24.09919669784713,255.57789441385964,0,Signup,8,Cognitive,Hard to use
