user_id,retention_d30,login_frequency,habit_score,plan_type,nps_score
USR_0766,0,12,89,Basic,2
USR_0767,1,19,29,Basic,2
USR_0768,0,17,55,Basic,4
USR_0769,0,7,19,Basic,6
USR_0770,1,14,89,Basic,7
USR_0771,0,7,66,Basic,5
USR_0772,0,3,56,Basic,1
USR_0773,0,2,76,Basic,2
USR_0774,0,17,22,Basic,9
USR_0775,0,18,42,Pro,4
USR_0776,1,12,70,Basic,2
USR_0777,1,18,21,Basic,3
USR_0778,0,7,70,Basic,3
USR_0779,1,14,63,Basic,4
USR_0780,0,6,24,Basic,10
USR_0781,0,1,19,Basic,8
USR_0782,1,7,78,Basic,3
USR_0783,0,6,89,Basic,8
USR_0784,0,7,79,Basic,4
USR_0785,1,1,79,Basic,10
USR_0786,0,13,1,Basic,2
USR_0787,1,6,89,Basic,7
USR_0788,0,3,62,Basic,2
USR_0789,1,16,52,Basic,7
USR_0790,1,17,52,Basic,4
USR_0791,0,9,58,Basic,3
USR_0792,0,8,76,Basic,10
USR_0793,1,6,82,Pro,5
USR_0794,0,11,74,Basic,6
USR_0795,0,6,31,Basic,3
USR_0796,0,2,3,Basic,8
USR_0797,1,11,82,Basic,10
USR_0798,0,3,87,Basic,2
USR_0799,0,16,76,Basic,10
USR_0800,1,10,47,Basic,8
USR_0801,1,14,8,Basic,5
USR_0802,1,11,80,Basic,9
USR_0803,0,10,67,Basic,3
USR_0804,0,3,82,Basic,10
USR_0805,0,8,73,Basic,7
USR_0806,1,4,89,Pro,7
USR_0807,0,6,95,Basic,10
USR_0808,1,8,38,Basic,8
USR_0809,1,4,20,Basic,6
USR_0810,0,3,48,Basic,7
USR_0811,0,13,54,Basic,1
USR_0812,0,14,90,Basic,3
USR_0813,0,8,44,Basic,1
USR_0814,0,3,11,Pro,4
USR_0815,0,12,30,Basic,1
USR_0816,0,17,74,Pro,1
USR_0817,1,1,42,Pro,3
USR_0818,0,16,66,Enterprise,1
USR_0819,1,11,52,Basic,4
USR_0820,1,3,57,Basic,9
USR_0821,1,8,99,Pro,6
USR_0822,1,7,94,Basic,5
USR_0823,0,16,38,Basic,5
USR_0824,1,10,50,Basic,3
USR_0825,0,11,13,Basic,9
USR_0826,1,11,72,Pro,7
USR_0827,1,16,46,Basic,6
USR_0828,1,6,94,Basic,6
USR_0829,0,11,22,Basic,2
USR_0830,1,16,3,Basic,4
USR_0831,1,6,32,Enterprise,1
USR_0832,0,17,62,Basic,1
USR_0833,1,13,1,Basic,4
USR_0834,1,7,80,Basic,6
USR_0835,0,10,11,Pro,6
USR_0836,0,15,9,Basic,3
USR_0837,1,3,55,Enterprise,2
USR_0838,0,18,81,Enterprise,1
USR_0839,1,8,40,Basic,5
USR_0840,0,13,18,Basic,10
USR_0841,0,4,74,Basic,9
USR_0842,0,16,9,Basic,2
USR_0843,1,15,1,Basic,10
USR_0844,0,3,94,Basic,5
USR_0845,0,1,57,Enterprise,7
USR_0846,0,8,5,Pro,8
USR_0847,1,2,80,Basic,5
USR_0848,0,10,62,Enterprise,2
USR_0849,1,6,67,Basic,6
USR_0850,1,13,83,Basic,7
USR_0851,1,17,41,Pro,9
USR_0852,0,4,69,Basic,10
USR_0853,0,2,21,Enterprise,3
USR_0854,0,2,23,Basic,2
USR_0855,1,1,22,Pro,1
USR_0856,0,1,87,Basic,10
USR_0857,1,3,29,Basic,8
USR_0858,0,19,78,Pro,3
USR_0859,1,19,90,Basic,3
USR_0860,0,17,53,Basic,3
USR_0861,0,8,92,Pro,10
USR_0862,0,4,37,Basic,10
USR_0863,1,11,40,Pro,9
USR_0864,0,2,14,Basic,3
USR_0865,0,14,71,Basic,5
USR_0866,0,19,75,Pro,2
USR_0867,0,15,60,Basic,6
USR_0868,1,13,69,Pro,5
USR_0869,0,8,2,Basic,7
USR_0870,0,19,22,Basic,4
USR_0871,0,13,86,Enterprise,2
USR_0872,0,15,71,Enterprise,2
USR_0873,0,19,5,Basic,10
USR_0874,0,1,75,Basic,6
USR_0875,1,15,2,Pro,3
USR_0876,0,1,78,Basic,6
USR_0877,1,3,13,Enterprise,1
USR_0878,0,3,12,Basic,6
USR_0879,0,14,20,Pro,8
USR_0880,0,17,55,Basic,3
USR_0881,0,11,89,Basic,2
USR_0882,0,6,65,Enterprise,2
USR_0883,1,5,60,Basic,7
USR_0884,1,5,27,Basic,4
USR_0885,0,8,16,Basic,8
USR_0886,0,8,76,Basic,8
USR_0887,1,13,85,Basic,3
USR_0888,0,4,36,Basic,3
USR_0889,0,4,1,Pro,6
USR_0890,0,16,77,Enterprise,4
USR_0891,1,3,99,Basic,9
USR_0892,0,1,6,Basic,10
USR_0893,0,19,26,Basic,9
USR_0894,1,12,8,Basic,2
USR_0895,1,7,17,Basic,1
USR_0896,0,17,31,Basic,1
USR_0897,0,5,78,Basic,5
USR_0898,0,6,6,Basic,7
USR_0899,0,8,67,Basic,10
USR_0900,0,8,93,Basic,2
USR_0901,0,14,50,Basic,2
USR_0902,1,4,94,Basic,3
USR_0903,0,13,97,Pro,3
USR_0904,0,11,98,Basic,6
USR_0905,0,5,13,Basic,1
USR_0906,0,5,53,Basic,5
USR_0907,0,12,76,Enterprise,7
USR_0908,1,14,23,Basic,2
USR_0909,1,3,16,Pro,3
USR_0910,1,15,72,Basic,10
USR_0911,0,7,29,Basic,7
USR_0912,0,5,97,Basic,10
USR_0913,0,7,77,Basic,6
USR_0914,0,13,82,Enterprise,8
USR_0915,0,14,92,Basic,5
USR_0916,0,13,28,Pro,1
USR_0917,1,13,31,Pro,9
USR_0918,0,11,5,Basic,1
USR_0919,1,12,16,Basic,3
USR_0920,1,11,8,Basic,3
USR_0921,1,6,10,Basic,3
USR_0922,1,6,52,Enterprise,3
USR_0923,0,7,1,Basic,5
USR_0924,0,9,86,Basic,9
USR_0925,1,8,81,Basic,2
USR_0926,0,2,7,Pro,7
USR_0927,0,1,52,Pro,1
USR_0928,0,8,60,Basic,3
USR_0929,1,10,96,Enterprise,9
USR_0930,0,19,16,Basic,8
USR_0931,0,9,26,Basic,4
USR_0932,0,16,90,Enterprise,7
USR_0933,0,7,18,Basic,3
USR_0934,0,1,28,Basic,6
USR_0935,0,10,94,Basic,1
USR_0936,1,8,69,Basic,1
USR_0937,1,18,5,Basic,2
USR_0938,1,6,91,Basic,7
USR_0939,1,11,55,Basic,1
USR_0940,0,3,28,Pro,1
USR_0941,1,7,14,Basic,5
USR_0942,1,11,27,Basic,9
USR_0943,0,16,73,Basic,10
USR_0944,0,13,80,Pro,3
USR_0945,0,14,49,Pro,3
USR_0946,0,1,84,Basic,10
USR_0947,0,9,69,Pro,2
USR_0948,0,17,93,Basic,2
USR_0949,0,9,83,Enterprise,5
USR_0950,1,3,83,Basic,4
USR_0951,1,12,64,Basic,3
USR_0952,0,18,59,Basic,2
USR_0953,0,1,96,Basic,1
USR_0954,0,2,91,Pro,9
USR_0955,0,17,83,Pro,10
USR_0956,1,3,55,Basic,7
USR_0957,1,17,65,Pro,1
USR_0958,0,6,55,Basic,8
USR_0959,1,15,54,Basic,5
USR_0960,1,6,41,Basic,5
USR_0961,0,7,4,Pro,8
USR_0962,0,3,85,Basic,3
USR_0963,1,15,23,Basic,10
USR_0964,0,3,44,Enterprise,6
USR_0965,0,15,49,Basic,8
USR_0966,1,6,49,Pro,4
USR_0967,1,6,23,Basic,5
USR_0968,1,2,34,Basic,9
USR_0969,0,4,19,Basic,9
USR_0970,1,3,87,Pro,6
USR_0971,0,13,23,Enterprise,2
USR_0972,0,3,52,Basic,4
USR_0973,1,13,97,Enterprise,4
USR_0974,1,7,80,Basic,10
USR_0975,0,11,25,Pro,7
USR_0976,1,4,30,Basic,6
USR_0977,1,18,91,Pro,10
USR_0978,0,10,48,Basic,3
USR_0979,1,4,47,Enterprise,8
USR_0980,1,19,75,Pro,5
USR_0981,0,17,86,Basic,8
USR_0982,0,18,18,Basic,5
USR_0983,1,3,15,Basic,10
USR_0984,0,13,82,Basic,10
USR_0985,1,12,75,Basic,5
USR_0986,1,11,3,Pro,3
USR_0987,1,7,74,Basic,6
USR_0988,0,2,72,Enterprise,1
USR_0989,1,16,97,Basic,9
USR_0990,0,6,10,Basic,9
USR_0991,1,15,42,Basic,4
USR_0992,0,9,9,Pro,4
USR_0993,1,13,21,Basic,3
USR_0994,0,9,50,Enterprise,3
USR_0995,1,19,92,Basic,5
USR_0996,1,5,91,Basic,5
USR_0997,0,1,85,Basic,1
USR_0998,1,11,97,Basic,5
USR_0999,0,14,87,Basic,1
USR_1000,0,19,91,Enterprise,7
USR_1001,1,8,26,Basic,9
USR_1002,1,18,19,Pro,5
USR_1003,0,9,62,Basic,6
USR_1004,0,13,56,Basic,8
USR_1005,0,10,46,Basic,9
USR_1006,0,18,23,Basic,1
USR_1007,1,3,26,Basic,6
USR_1008,0,19,53,Basic,2
USR_1009,0,19,91,Pro,1
USR_1010,1,16,23,Basic,2
USR_1011,0,4,40,Basic,9
USR_1012,1,4,24,Basic,4
USR_1013,1,4,40,Basic,6
USR_1014,1,17,26,Basic,1
USR_1015,1,5,58,Pro,4
USR_1016,1,16,49,Basic,2
USR_1017,0,2,41,Basic,7
USR_1018,0,15,40,Basic,2
USR_1019,0,5,5,Basic,4
USR_1020,1,17,10,Pro,5
USR_1021,0,2,11,Basic,10
USR_1022,1,18,21,Pro,7
USR_1023,0,3,20,Basic,7
USR_1024,1,17,6,Basic,1
USR_1025,0,4,77,Basic,6
USR_1026,0,12,41,Enterprise,3
USR_1027,0,7,4,Basic,1
USR_1028,0,8,49,Basic,8
USR_1029,1,2,51,Basic,6
USR_1030,1,15,9,Basic,10
USR_1031,0,9,12,Basic,3
USR_1032,0,3,78,Basic,8
USR_1033,0,3,9,Pro,3
USR_1034,0,2,16,Basic,10
USR_1035,1,16,96,Pro,6
USR_1036,0,9,98,Enterprise,1
USR_1037,0,5,96,Enterprise,3
USR_1038,0,4,98,Basic,6
USR_1039,0,12,44,Basic,10
USR_1040,1,8,36,Basic,2
USR_1041,0,11,90,Basic,1
USR_1042,0,6,23,Basic,2
USR_1043,0,6,58,Enterprise,5
USR_1044,1,5,48,Basic,2
USR_1045,1,14,64,Basic,10
USR_1046,0,18,44,Basic,3
USR_1047,1,8,28,Pro,7
USR_1048,0,19,98,Basic,3
USR_1049,1,12,56,Basic,3
USR_1050,0,11,68,Basic,2
USR_1051,0,11,46,Basic,7
USR_1052,0,10,43,Basic,2
USR_1053,0,7,40,Enterprise,8
USR_1054,0,10,67,Basic,9
USR_1055,1,12,68,Basic,4
USR_1056,0,12,95,Basic,6
USR_1057,0,11,24,Enterprise,1
USR_1058,1,11,75,Basic,2
USR_1059,1,7,74,Basic,6
USR_1060,1,7,27,Basic,3
USR_1061,1,9,31,Basic,4
USR_1062,0,17,14,Basic,6
USR_1063,0,2,85,Basic,10
USR_1064,1,13,65,Pro,5
USR_1065,0,3,20,Basic,2
USR_1066,1,18,16,Pro,2
USR_1067,0,3,64,Basic,10
USR_1068,0,18,87,Basic,2
USR_1069,1,10,30,Basic,9
USR_1070,1,14,29,Enterprise,7
USR_1071,1,7,97,Enterprise,6
USR_1072,0,17,48,Basic,1
USR_1073,1,6,46,Basic,10
USR_1074,0,15,96,Basic,3
USR_1075,0,17,74,Basic,1
USR_1076,0,2,3,Basic,8
USR_1077,1,6,52,Basic,3
USR_1078,0,17,32,Pro,7
USR_1079,1,11,30,Basic,5
USR_1080,0,6,44,Basic,8
USR_1081,0,5,77,Basic,5
USR_1082,0,2,83,Basic,2
USR_1083,0,18,94,Basic,7
USR_1084,0,10,1,Pro,5
USR_1085,0,13,45,Pro,9
USR_1086,0,4,21,Basic,4
USR_1087,1,9,31,Basic,4
USR_1088,0,13,43,Basic,9
USR_1089,0,16,23,Basic,3
USR_1090,0,10,4,Basic,3
USR_1091,0,4,42,Pro,2
USR_1092,0,15,33,Basic,8
USR_1093,1,5,71,Pro,7
USR_1094,0,15,67,Basic,7
USR_1095,0,19,9,Basic,5
USR_1096,0,3,38,Basic,7
USR_1097,1,8,60,Basic,3
USR_1098,1,1,64,Enterprise,10
USR_1099,0,10,84,Enterprise,5
USR_1100,0,12,21,Basic,8
USR_1101,1,18,90,Pro,8
USR_1102,1,7,67,Pro,8
USR_1103,0,9,89,Basic,2
USR_1104,0,16,88,Pro,6
USR_1105,1,5,36,Basic,6
USR_1106,0,19,28,Pro,7
USR_1107,1,5,77,Basic,7
USR_1108,1,9,94,Basic,9
USR_1109,1,10,55,Basic,7
USR_1110,1,11,21,Pro,3
USR_1111,0,3,7,Pro,10
USR_1112,0,19,47,Basic,7
USR_1113,0,5,73,Basic,9
USR_1114,1,13,62,Basic,6
USR_1115,1,17,55,Basic,10
USR_1116,1,1,43,Basic,6
USR_1117,1,6,92,Basic,2
USR_1118,0,9,74,Basic,7
USR_1119,0,1,77,Pro,3
USR_1120,0,10,76,Basic,3
USR_1121,0,6,10,Pro,8
USR_1122,0,2,69,Basic,8
USR_1123,1,9,32,Basic,3
USR_1124,0,17,90,Pro,3
USR_1125,0,3,78,Basic,10
USR_1126,1,17,37,Pro,6
USR_1127,1,12,39,Enterprise,9
USR_1128,0,13,56,Basic,6
USR_1129,0,4,52,Enterprise,6
USR_1130,0,18,58,Basic,6
USR_1131,0,8,90,Basic,1
USR_1132,1,10,59,Basic,3
USR_1133,0,18,25,Pro,1
USR_1134,1,2,37,Basic,3
USR_1135,1,4,60,Basic,9
USR_1136,0,6,61,Enterprise,9
USR_1137,1,12,16,Basic,5
USR_1138,0,7,7,Enterprise,10
USR_1139,0,16,89,Basic,4
USR_1140,0,3,30,Basic,9
USR_1141,1,6,85,Basic,10
USR_1142,0,3,78,Basic,6
USR_1143,1,10,65,Basic,9
USR_1144,0,2,44,Basic,9
USR_1145,0,15,10,Basic,7
USR_1146,0,13,83,Enterprise,8
USR_1147,1,1,19,Basic,3
USR_1148,1,15,91,Basic,1
USR_1149,1,12,85,Pro,1
USR_1150,1,14,70,Basic,9
USR_1151,0,8,87,Basic,7
USR_1152,0,11,16,Pro,2
USR_1153,0,10,67,Basic,3
USR_1154,0,1,41,Basic,3
USR_1155,0,1,93,Basic,6
USR_1156,1,14,29,Basic,3
USR_1157,1,9,74,Basic,1
USR_1158,1,6,75,Pro,9
USR_1159,0,1,76,Enterprise,2
USR_1160,0,11,99,Basic,4
USR_1161,1,12,59,Enterprise,8
USR_1162,0,15,54,Enterprise,6
USR_1163,1,14,15,Pro,10
USR_1164,1,3,45,Basic,7
USR_1165,1,9,69,Basic,8
USR_1166,1,6,60,Basic,7
USR_1167,1,11,16,Enterprise,6
USR_1168,0,11,68,Basic,10
USR_1169,1,17,91,Basic,9
USR_1170,0,17,37,Basic,7
USR_1171,1,19,51,Basic,4
USR_1172,0,3,47,Basic,4
USR_1173,0,11,66,Basic,8
USR_1174,1,10,48,Pro,4
USR_1175,0,6,33,Pro,7
USR_1176,1,15,92,Basic,2
USR_1177,0,14,3,Basic,7
USR_1178,0,17,34,Basic,6
USR_1179,0,13,21,Basic,10
USR_1180,0,7,56,Pro,4
USR_1181,0,12,23,Basic,6
USR_1182,1,13,47,Basic,4
USR_1183,0,10,39,Basic,7
USR_1184,1,1,38,Basic,10
USR_1185,1,16,54,Enterprise,9
USR_1186,0,5,81,Basic,9
USR_1187,1,6,13,Basic,4
USR_1188,1,12,14,Enterprise,5
USR_1189,0,17,59,Basic,10
USR_1190,1,14,93,Basic,3
USR_1191,0,16,68,Basic,5
USR_1192,1,1,17,Basic,1
USR_1193,1,11,73,Basic,5
USR_1194,1,7,6,Pro,6
USR_1195,0,5,21,Basic,8
USR_1196,0,9,89,Enterprise,5
USR_1197,1,3,35,Basic,1
USR_1198,1,6,21,Basic,10
USR_1199,1,9,37,Basic,5
USR_1200,0,17,18,Enterprise,6
USR_1201,0,15,64,Pro,3
USR_1202,0,6,50,Pro,9
USR_1203,0,4,74,Basic,9
USR_1204,0,19,2,Pro,9
USR_1205,0,5,67,Pro,1
USR_1206,0,8,25,Enterprise,1
USR_1207,0,2,72,Basic,5
USR_1208,1,1,36,Pro,1
USR_1209,0,12,12,Basic,6
USR_1210,0,18,4,Basic,5
USR_1211,1,5,19,Basic,4
USR_1212,1,3,75,Basic,9
USR_1213,1,10,82,Enterprise,5
USR_1214,0,6,35,Basic,7
USR_1215,0,7,11,Basic,9
USR_1216,1,6,53,Basic,8
USR_1217,0,3,31,Pro,4
USR_1218,0,4,41,Basic,4
USR_1219,0,14,3,Pro,4
USR_1220,0,9,52,Basic,6
USR_1221,1,10,2,Basic,4
USR_1222,1,14,17,Basic,7
USR_1223,0,14,91,Basic,6
USR_1224,0,7,72,Basic,2
USR_1225,0,12,69,Basic,8
USR_1226,0,7,55,Basic,9
USR_1227,0,1,22,Basic,3
USR_1228,1,9,55,Pro,4
USR_1229,0,4,89,Basic,6
USR_1230,0,6,33,Pro,4
USR_1231,0,12,56,Basic,1
USR_1232,1,8,49,Basic,3
USR_1233,0,6,97,Pro,10
USR_1234,1,7,39,Basic,3
USR_1235,0,8,63,Pro,6
USR_1236,0,14,10,Basic,4
USR_1237,0,2,60,Basic,2
USR_1238,0,14,20,Basic,5
USR_1239,1,3,82,Basic,10
USR_1240,0,15,51,Basic,4
USR_1241,0,6,49,Pro,7
USR_1242,0,3,86,Pro,9
USR_1243,0,12,53,Basic,9
USR_1244,0,1,8,Basic,10
USR_1245,1,14,64,Pro,8
USR_1246,1,17,23,Basic,5
USR_1247,0,11,78,Enterprise,4
USR_1248,0,11,65,Basic,1
USR_1249,1,2,48,Basic,4
USR_1250,1,1,98,Basic,5
USR_1251,0,17,85,Pro,7
USR_1252,1,12,92,Enterprise,9
USR_1253,0,16,28,Basic,2
USR_1254,1,13,49,Basic,10
USR_1255,0,6,60,Basic,1
USR_1256,0,4,2,Basic,7
USR_1257,1,4,25,Basic,2
USR_1258,0,14,51,Basic,5
USR_1259,0,4,71,Basic,6
USR_1260,1,6,23,Basic,7
USR_1261,0,14,9,Basic,4
USR_1262,0,17,35,Pro,10
USR_1263,0,7,9,Basic,7
USR_1264,1,11,22,Pro,10
USR_1265,0,8,10,Pro,8
USR_1266,1,9,16,Enterprise,7
USR_1267,0,12,11,Basic,5
USR_1268,0,4,67,Basic,6
USR_1269,0,17,98,Enterprise,2
USR_1270,0,1,4,Pro,6
USR_1271,0,2,99,Enterprise,3
USR_1272,0,15,24,Basic,8
USR_1273,1,17,71,Pro,7
USR_1274,1,13,44,Basic,3
USR_1275,1,11,76,Basic,9
USR_1276,1,7,70,Basic,4
USR_1277,0,2,38,Basic,3
USR_1278,0,16,37,Basic,1
USR_1279,1,16,46,Pro,10
USR_1280,0,6,39,Basic,9
USR_1281,1,19,4,Pro,10
USR_1282,1,15,24,Enterprise,1
USR_1283,0,18,94,Pro,5
USR_1284,0,7,84,Basic,4
USR_1285,0,19,47,Basic,3
USR_1286,1,16,79,Basic,10
USR_1287,0,18,80,Basic,10
USR_1288,0,3,81,Basic,4
USR_1289,0,15,94,Basic,1
USR_1290,1,2,22,Enterprise,5
USR_1291,1,12,33,Basic,8
USR_1292,1,13,55,Basic,2
USR_1293,0,4,75,Enterprise,7
USR_1294,0,15,52,Basic,8
USR_1295,0,5,1,Pro,2
USR_1296,0,13,73,Basic,2
USR_1297,0,16,26,Basic,4
USR_1298,1,16,62,Basic,4
USR_1299,1,16,86,Basic,10
USR_1300,1,8,54,Pro,9
USR_1301,0,16,57,Pro,6
USR_1302,0,14,95,Pro,9
USR_1303,0,4,7,Pro,1
USR_1304,0,1,75,Pro,7
USR_1305,0,1,78,Enterprise,5
USR_1306,1,16,8,Basic,9
USR_1307,0,7,41,Enterprise,1
USR_1308,0,14,28,Basic,9
USR_1309,1,3,19,Basic,5
USR_1310,1,17,75,Enterprise,8
USR_1311,0,8,78,Basic,3
USR_1312,1,18,24,Basic,5
USR_1313,0,1,58,Pro,6
USR_1314,1,5,40,Pro,8
USR_1315,0,12,32,Basic,8
USR_1316,0,7,94,Pro,5
USR_1317,0,6,21,Basic,7
USR_1318,1,19,96,Pro,3
USR_1319,0,18,77,Pro,9
USR_1320,0,12,37,Basic,2
USR_1321,0,16,28,Basic,5
USR_1322,0,9,59,Pro,10
USR_1323,0,15,64,Basic,5
USR_1324,0,15,81,Pro,2
USR_1325,0,8,61,Basic,1
USR_1326,0,19,18,Basic,6
USR_1327,0,17,21,Enterprise,3
USR_1328,0,13,92,Basic,6
USR_1329,0,8,60,Basic,2
USR_1330,1,6,76,Basic,4
USR_1331,0,6,44,Basic,2
USR_1332,0,10,60,Basic,9
USR_1333,0,2,95,Basic,10
USR_1334,0,14,85,Pro,4
USR_1335,0,9,70,Pro,2
USR_1336,0,13,51,Basic,2
USR_1337,0,19,8,Basic,10
USR_1338,0,19,9,Pro,1
USR_1339,1,19,5,Basic,9
USR_1340,1,17,82,Basic,2
USR_1341,0,19,83,Basic,3
USR_1342,0,12,37,Basic,1
USR_1343,1,19,62,Basic,1
USR_1344,1,5,82,Basic,2
USR_1345,0,2,37,Basic,5
USR_1346,0,1,58,Pro,8
USR_1347,1,11,92,Enterprise,8
USR_1348,0,7,63,Basic,7
USR_1349,0,2,10,Pro,10
USR_1350,1,13,17,Basic,1
USR_1351,1,3,42,Basic,9
USR_1352,1,8,62,Basic,4
USR_1353,0,6,82,Enterprise,6
USR_1354,0,3,93,Basic,6
USR_1355,0,17,72,Enterprise,5
USR_1356,0,6,74,Basic,9
USR_1357,1,1,35,Basic,10
USR_1358,1,9,44,Pro,7
USR_1359,1,14,26,Enterprise,8
USR_1360,1,7,11,Pro,3
USR_1361,0,6,28,Basic,1
USR_1362,0,17,39,Basic,4
USR_1363,0,18,52,Basic,5
USR_1364,1,4,94,Pro,3
USR_1365,0,6,22,Basic,1
USR_1366,0,12,23,Basic,3
USR_1367,0,9,36,Basic,2
USR_1368,0,17,30,Basic,1
USR_1369,0,7,9,Basic,1
USR_1370,0,5,84,Basic,2
USR_1371,0,2,65,Basic,2
USR_1372,0,19,87,Pro,2
USR_1373,0,1,64,Basic,2
USR_1374,0,12,28,Basic,5
USR_1375,1,11,76,Basic,9
USR_1376,0,6,50,Basic,2
USR_1377,0,12,96,Basic,6
USR_1378,1,8,14,Pro,10
USR_1379,1,2,78,Basic,6
USR_1380,1,19,33,Basic,1
USR_1381,0,14,25,Basic,8
USR_1382,0,9,26,Pro,9
USR_1383,0,10,98,Pro,6
USR_1384,1,17,94,Basic,5
USR_1385,0,1,73,Basic,6
USR_1386,0,10,56,Pro,4
USR_1387,0,13,41,Basic,3
USR_1388,1,13,76,Pro,6
USR_1389,0,13,16,Pro,1
USR_1390,0,3,23,Basic,1
USR_1391,1,15,25,Basic,5
USR_1392,0,15,64,Basic,8
USR_1393,0,5,31,Basic,10
USR_1394,0,18,18,Enterprise,1
USR_1395,0,9,24,Basic,9
USR_1396,1,9,17,Basic,4
USR_1397,1,11,29,Basic,7
USR_1398,1,16,68,Basic,6
USR_1399,0,1,84,Basic,6
USR_1400,1,1,41,Basic,10
USR_1401,0,10,24,Basic,4
USR_1402,1,5,78,Basic,3
USR_1403,0,16,78,Basic,9
USR_1404,0,15,98,Enterprise,8
USR_1405,0,11,74,Basic,5
USR_1406,0,6,52,Basic,3
USR_1407,1,11,25,Basic,9
USR_1408,0,8,63,Basic,8
USR_1409,0,19,27,Enterprise,5
USR_1410,1,14,6,Basic,7
USR_1411,0,18,99,Basic,6
USR_1412,0,10,38,Pro,10
USR_1413,0,12,24,Basic,5
USR_1414,1,10,17,Basic,2
USR_1415,0,14,49,Enterprise,4
USR_1416,0,5,78,Pro,1
USR_1417,0,14,3,Enterprise,2
USR_1418,0,6,15,Basic,2
USR_1419,0,17,55,Pro,8
USR_1420,1,8,1,Pro,7
USR_1421,0,1,47,Basic,9
USR_1422,0,11,16,Enterprise,1
USR_1423,0,16,53,Basic,9
USR_1424,1,5,21,Basic,2
USR_1425,0,2,65,Enterprise,3
USR_1426,0,16,2,Basic,7
USR_1427,1,18,11,Basic,2
USR_1428,0,16,69,Basic,4
USR_1429,0,10,54,Basic,7
USR_1430,0,19,85,Enterprise,6
USR_1431,0,7,14,Basic,4
USR_1432,0,3,37,Basic,5
USR_1433,1,10,63,Basic,1
USR_1434,0,10,84,Pro,6
USR_1435,0,12,91,Pro,7
USR_1436,1,13,17,Basic,8
USR_1437,1,13,11,Pro,2
USR_1438,0,6,26,Enterprise,9
USR_1439,1,11,17,Basic,9
USR_1440,1,1,47,Pro,10
USR_1441,0,3,39,Basic,7
USR_1442,0,14,94,Basic,7
USR_1443,1,1,82,Enterprise,6
USR_1444,0,12,2,Basic,2
USR_1445,1,7,42,Basic,9
USR_1446,0,11,10,Basic,7
USR_1447,0,16,9,Pro,1
USR_1448,1,6,92,Basic,7
USR_1449,1,7,65,Basic,2
USR_1450,0,1,73,Basic,5
USR_1451,1,4,77,Basic,1
USR_1452,0,17,97,Basic,5
USR_1453,0,15,34,Basic,6
USR_1454,1,5,41,Basic,2
USR_1455,1,5,11,Pro,3
USR_1456,1,6,20,Basic,3
USR_1457,0,10,92,Basic,1
USR_1458,1,5,64,Basic,2
USR_1459,0,17,17,Basic,1
USR_1460,0,3,13,Pro,5
USR_1461,0,6,45,Basic,8
USR_1462,1,8,84,Basic,6
USR_1463,1,13,70,Basic,4
USR_1464,1,14,21,Pro,8
USR_1465,0,15,56,Enterprise,9
USR_1466,0,17,33,Basic,10
USR_1467,1,4,73,Basic,9
USR_1468,1,13,46,Pro,8
USR_1469,1,1,62,Basic,3
USR_1470,0,17,56,Pro,8
USR_1471,1,14,48,Basic,9
USR_1472,0,13,70,Basic,8
USR_1473,1,10,6,Basic,3
USR_1474,0,15,36,Basic,5
USR_1475,0,11,79,Pro,10
USR_1476,0,6,15,Basic,2
USR_1477,0,15,59,Basic,5
USR_1478,0,13,10,Basic,9
USR_1479,1,12,37,Basic,2
USR_1480,1,17,34,Basic,1
USR_1481,0,11,80,Basic,8
USR_1482,1,5,61,Pro,2
USR_1483,0,8,47,Pro,2
USR_1484,1,11,63,Pro,3
USR_1485,1,14,94,Pro,10
USR_1486,0,7,85,Enterprise,2
USR_1487,0,14,83,Basic,7
USR_1488,0,9,40,Basic,9
USR_1489,0,18,45,Pro,8
USR_1490,0,10,97,Basic,10
USR_1491,1,6,73,Pro,8
USR_1492,1,18,16,Basic,10
USR_1493,1,5,33,Pro,10
USR_1494,0,5,5,Pro,10
USR_1495,0,17,88,Pro,6
USR_1496,0,7,22,Basic,2
USR_1497,1,18,77,Basic,3
USR_1498,0,5,76,Pro,5
USR_1499,0,6,63,Basic,8
USR_1500,0,16,84,Basic,3
USR_1501,0,13,83,Basic,8
USR_1502,0,10,43,Basic,10
USR_1503,0,12,1,Pro,10
USR_1504,0,7,92,Enterprise,3
USR_1505,0,5,44,Enterprise,7
USR_1506,0,11,51,Basic,3
USR_1507,1,9,96,Enterprise,9
USR_1508,1,12,47,Pro,6
USR_1509,0,15,69,Basic,2
USR_1510,0,13,94,Basic,3
USR_1511,1,19,12,Pro,6
USR_1512,0,2,2,Pro,2
USR_1513,1,19,46,Pro,6
USR_1514,0,16,40,Basic,7
USR_1515,0,2,7,Enterprise,5
USR_1516,1,4,80,Basic,8
USR_1517,0,5,89,Basic,6
USR_1518,1,5,94,Basic,10
USR_1519,1,10,96,Basic,7
USR_1520,0,18,15,Pro,7
USR_1521,0,3,21,Basic,1
USR_1522,1,2,79,Basic,4
USR_1523,0,8,81,Basic,1
USR_1524,1,15,85,Basic,8
USR_1525,1,8,56,Enterprise,4
USR_1526,1,12,73,Basic,4
USR_1527,1,9,31,Basic,6
USR_1528,1,2,37,Basic,10
USR_1529,0,4,24,Basic,2
USR_1530,1,13,82,Basic,9
USR_1531,1,13,65,Pro,9
